year	imdbId	title	originalTitle	genre1	genre2	genre3	boxOffice	rank	category	winner
1949	40806	La fosse aux serpents	The Snake Pit	Drama	Mystery		105900000	2	Best Adapted Screenplay	false
1948	39286	Feux croisés	Feux croisés	Crime	Drama	Film-Noir	13598000	10	Best Directing	false
1948	39286	Feux croisés	Crossfire	Crime	Drama	Film-Noir	13598000	10	Best Picture	false
1948	39628	Le Miracle sur la 34ème rue	Miracle on 34th Street	Comedy	Drama	Family	27719000	6	Best Picture	false
1948	39631	Monsieur Verdoux	Monsieur Verdoux	Comedy	Crime	Drama	3399500	12	Best Original Screenplay	false
1948	39628	Le Miracle sur la 34ème rue	Miracle on 34th Street	Comedy	Drama	Family	27719000	6	Best Adapted Screenplay	true
1948	39286	Feux croisés	Crossfire	Crime	Drama	Film-Noir	13598000	10	Best Adapted Screenplay	false
1947	39111	Jody et le faon	The Yearling	Drama	Family	Western	58760000	7	Best Cinematography	true
1947	36868	Les plus belles années de notre vie	Les plus belles années de notre vie	Drama	Romance	War	267245000	2	Best Directing	true
1947	39111	Jody et le faon	Jody et le faon	Drama	Family	Western	58760000	7	Best Directing	false
1947	36868	Les plus belles années de notre vie	The Best Years of Our Lives	Drama	Romance	War	267245000	2	Best Picture	true
1947	39111	Jody et le faon	The Yearling	Drama	Family	Western	58760000	7	Best Picture	false
1947	38369	Le dahlia bleu	The Blue Dahlia	Crime	Film-Noir	Mystery	30510000	12	Best Original Screenplay	false
1947	38787	Les enchaînés	Notorious	Drama	Film-Noir	Romance	118243200	4	Best Original Screenplay	false
1947	36868	Les plus belles années de notre vie	The Best Years of Our Lives	Drama	Romance	War	267245000	2	Best Adapted Screenplay	true
1946	38109	La maison du docteur Edwardes	Spellbound	Film-Noir	Mystery	Romance	90510000	6	Best Cinematography	false
1946	37884	Le poison	The Lost Weekend	Drama	Film-Noir		122317800	4	Best Cinematography	false
1946	37884	Le poison	Le poison	Drama	Film-Noir		122317800	4	Best Directing	true
1946	38109	La maison du docteur Edwardes	La maison du docteur Edwardes	Film-Noir	Mystery	Romance	90510000	6	Best Directing	false
1946	37536	Les cloches de Sainte-Marie	Les cloches de Sainte-Marie	Drama			275409000	2	Best Directing	false
1946	38109	La maison du docteur Edwardes	Spellbound	Film-Noir	Mystery	Romance	90510000	6	Best Visual Effects	false
1946	37884	Le poison	The Lost Weekend	Drama	Film-Noir		122317800	4	Best Picture	true
1946	38109	La maison du docteur Edwardes	Spellbound	Film-Noir	Mystery	Romance	90510000	6	Best Picture	false
1946	37536	Les cloches de Sainte-Marie	The Bells of St. Mary's	Drama			275409000	2	Best Picture	false
1946	37644	Dillinger, l'ennemi public n°1	Dillinger	Biography	Crime	Drama	51720000	7	Best Original Screenplay	false
1946	37884	Le poison	The Lost Weekend	Drama	Film-Noir		122317800	4	Best Adapted Screenplay	true
1945	36775	Assurance sur la mort	Double Indemnity	Crime	Drama	Film-Noir	80080000	3	Best Cinematography	false
1945	36872	La route semée d'étoiles	Going My Way	Comedy	Drama	Music	228200000	1	Best Cinematography	false
1945	37366	Trente secondes sur Tokyo	Thirty Seconds Over Tokyo	Drama	History	War	60158000	3	Best Cinematography	false
1945	37465	Wilson	Wilson	Biography	Drama	History	28000000	4	Best Cinematography	true
1945	37059	Le chant du Missouri	Meet Me in St. Louis	Comedy	Drama	Family	105924000	2	Best Cinematography	false
1945	36872	La route semée d'étoiles	La route semée d'étoiles	Comedy	Drama	Music	228200000	1	Best Directing	true
1945	36775	Assurance sur la mort	Assurance sur la mort	Crime	Drama	Film-Noir	80080000	3	Best Directing	false
1945	37465	Wilson	Wilson	Biography	Drama	History	28000000	4	Best Directing	false
1945	37366	Trente secondes sur Tokyo	Thirty Seconds Over Tokyo	Drama	History	War	60158000	3	Best Visual Effects	true
1945	37465	Wilson	Wilson	Biography	Drama	History	28000000	4	Best Visual Effects	false
1945	36872	La route semée d'étoiles	Going My Way	Comedy	Drama	Music	228200000	1	Best Picture	true
1945	36775	Assurance sur la mort	Double Indemnity	Crime	Drama	Film-Noir	80080000	3	Best Picture	false
1945	37465	Wilson	Wilson	Biography	Drama	History	28000000	4	Best Picture	false
1945	37465	Wilson	Wilson	Biography	Drama	History	28000000	4	Best Original Screenplay	true
1945	37466	Le porte-avions X	Wing and a Prayer	Action	Drama	War	31500000	3	Best Original Screenplay	false
1945	36872	La route semée d'étoiles	Going My Way	Comedy	Drama	Music	228200000	1	Best Adapted Screenplay	true
1945	36775	Assurance sur la mort	Double Indemnity	Crime	Drama	Film-Noir	80080000	3	Best Adapted Screenplay	false
1945	37059	Le chant du Missouri	Meet Me in St. Louis	Comedy	Drama	Family	105924000	2	Best Adapted Screenplay	false
1944	34583	Casablanca	Casablanca	Drama	Romance	War	14671699	15	Best Cinematography	false
1944	36323	Sahara	Sahara	Action	Drama	War	32936000	10	Best Cinematography	false
1944	36261	Le fantôme de l'opéra	Phantom of the Opera	Drama	Horror	Music	49948160	6	Best Cinematography	true
1944	35982	Hello Frisco, Hello	Hello, Frisco, Hello	Comedy	Musical	Romance	48688000	8	Best Cinematography	false
1944	35896	Pour qui sonne le glas	For Whom the Bell Tolls	Adventure	Drama	History	254896000	2	Best Cinematography	false
1944	34583	Casablanca	Casablanca	Drama	Romance	War	14671699	15	Best Directing	true
1944	36386	Le cargo des innocents	Stand by for Action	Action	Drama	War	7930416	22	Best Visual Effects	false
1944	34583	Casablanca	Casablanca	Drama	Romance	War	14671699	15	Best Picture	true
1944	34891	Ceux qui servent en mer	In Which We Serve	Drama	War		6444000	23	Best Picture	false
1944	36244	L'étrange incident	The Ox-Bow Incident	Drama	Western		23413200	11	Best Picture	false
1944	35896	Pour qui sonne le glas	For Whom the Bell Tolls	Adventure	Drama	History	254896000	2	Best Picture	false
1944	34891	Ceux qui servent en mer	In Which We Serve	Drama	War		6444000	23	Best Original Screenplay	false
1944	34583	Casablanca	Casablanca	Drama	Romance	War	14671699	15	Best Adapted Screenplay	true
1943	35093	Madame Miniver	Mrs. Miniver	Drama	Romance	War	196695000	2	Best Cinematography	true
1943	34946	Crimes sans châtiment	Kings Row	Drama	Mystery	Romance	74205010	5	Best Cinematography	false
1943	34522	Le cygne noir	The Black Swan	Action	Adventure	Drama	14753582	16	Best Cinematography	true
1943	34928	Le livre de la jungle	Jungle Book	Action	Adventure	Family	41291380	8	Best Cinematography	false
1943	34465	Les mille et une nuits	Arabian Nights	Action	Adventure	Comedy	29140000	11	Best Cinematography	false
1943	35447	To the Shores of Tripoli	To the Shores of Tripoli	Drama	Romance	War	33511000	10	Best Cinematography	false
1943	35093	Madame Miniver	Madame Miniver	Drama	Romance	War	196695000	2	Best Directing	true
1943	35238	Prisonniers du passé	Prisonniers du passé	Drama	Romance		147696090	4	Best Directing	false
1943	35575	La glorieuse parade	La glorieuse parade	Biography	Drama	Musical	171926000	3	Best Directing	false
1943	34946	Crimes sans châtiment	Crimes sans châtiment	Drama	Mystery	Romance	74205010	5	Best Directing	false
1943	34902	L'agent invisible	Invisible Agent	Adventure	Comedy	Romance	15152800	14	Best Visual Effects	false
1943	34522	Le cygne noir	The Black Swan	Action	Adventure	Drama	14753582	16	Best Visual Effects	false
1943	34928	Le livre de la jungle	Jungle Book	Action	Adventure	Family	41291380	8	Best Visual Effects	false
1943	35093	Madame Miniver	Mrs. Miniver	Drama	Romance	War	196695000	2	Best Visual Effects	false
1943	34646	Sabotage à Berlin	Desperate Journey	Action	Adventure	Drama	29562530	10	Best Visual Effects	false
1943	35093	Madame Miniver	Mrs. Miniver	Drama	Romance	War	196695000	2	Best Picture	true
1943	34946	Crimes sans châtiment	Kings Row	Drama	Mystery	Romance	74205010	5	Best Picture	false
1943	35575	La glorieuse parade	Yankee Doodle Dandy	Biography	Drama	Musical	171926000	3	Best Picture	false
1943	35238	Prisonniers du passé	Random Harvest	Drama	Romance		147696090	4	Best Picture	false
1943	35262	En route pour le Maroc	Road to Morocco	Adventure	Comedy	Family	23696648	12	Best Original Screenplay	false
1943	35093	Madame Miniver	Mrs. Miniver	Drama	Romance	War	196695000	2	Best Adapted Screenplay	true
1943	35238	Prisonniers du passé	Random Harvest	Drama	Romance		147696090	4	Best Adapted Screenplay	false
1942	33729	Qu'elle était verte ma vallée	How Green Was My Valley	Drama	Family		92760000	2	Best Cinematography	true
1942	33467	Citizen Kane	Citizen Kane	Drama	Mystery		24513901	7	Best Cinematography	false
1942	34242	Crépuscule	Sundown	Drama	War		13509071	8	Best Cinematography	false
1942	34167	Sergent York	Sergeant York	Biography	Drama	History	253544000	1	Best Cinematography	false
1942	33537	Dive Bomber	Dive Bomber	Drama	War		46380000	5	Best Cinematography	false
1942	33389	Le réfractaire	Billy the Kid	Biography	Drama	Western	23468280	7	Best Cinematography	false
1942	33729	Qu'elle était verte ma vallée	Qu'elle était verte ma vallée	Drama	Family		92760000	2	Best Directing	true
1942	34167	Sergent York	Sergent York	Biography	Drama	History	253544000	1	Best Directing	false
1942	33467	Citizen Kane	Citizen Kane	Drama	Mystery		24513901	7	Best Directing	false
1942	33729	Qu'elle était verte ma vallée	How Green Was My Valley	Drama	Family		92760000	2	Best Picture	true
1942	33467	Citizen Kane	Citizen Kane	Drama	Mystery		24513901	7	Best Picture	false
1942	33870	Le faucon maltais	The Maltese Falcon	Film-Noir	Mystery		27395120	5	Best Picture	false
1942	34167	Sergent York	Sergeant York	Biography	Drama	History	253544000	1	Best Picture	false
1942	34248	Soupçons	Suspicion	Mystery	Thriller		69570000	3	Best Picture	false
1942	33467	Citizen Kane	Citizen Kane	Drama	Mystery		24513901	7	Best Original Screenplay	true
1942	34167	Sergent York	Sergeant York	Biography	Drama	History	253544000	1	Best Original Screenplay	false
1942	33870	Le faucon maltais	The Maltese Falcon	Film-Noir	Mystery		27395120	5	Best Adapted Screenplay	false
1942	33729	Qu'elle était verte ma vallée	How Green Was My Valley	Drama	Family		92760000	2	Best Adapted Screenplay	false
1941	32976	Rebecca	Rebecca	Drama	Mystery	Romance	74774000	4	Best Cinematography	true
1941	32484	Correspondant 17	Foreign Correspondent	Action	Romance	Thriller	59760684	6	Best Cinematography	false
1941	32273	La fièvre du pétrole	Boom Town	Adventure	Drama	Romance	157299800	3	Best Cinematography	false
1941	32728	Les hommes de la mer	The Long Voyage Home	Drama	War		9949212	8	Best Cinematography	false
1941	33152	Le voleur de Bagdad	The Thief of Bagdad	Adventure	Family	Fantasy	4612458	10	Best Cinematography	true
1941	32851	Le grand passage	'Northwest Passage' (Book I -- Rogers' Rangers)	Adventure	Drama	History	37198350	6	Best Cinematography	false
1941	32551	Les raisins de la colère	Les raisins de la colère	Drama	History		943249	14	Best Directing	true
1941	32976	Rebecca	Rebecca	Drama	Mystery	Romance	74774000	4	Best Directing	false
1941	33152	Le voleur de Bagdad	The Thief of Bagdad	Adventure	Family	Fantasy	4612458	10	Best Visual Effects	true
1941	32484	Correspondant 17	Foreign Correspondent	Action	Romance	Thriller	59760684	6	Best Visual Effects	false
1941	33028	L'aigle des mers	The Sea Hawk	Action	Adventure	History	34300000	6	Best Visual Effects	false
1941	32273	La fièvre du pétrole	Boom Town	Adventure	Drama	Romance	157299800	3	Best Visual Effects	false
1941	32728	Les hommes de la mer	The Long Voyage Home	Drama	War		9949212	8	Best Visual Effects	false
1941	32976	Rebecca	Rebecca	Drama	Mystery	Romance	74774000	4	Best Visual Effects	false
1941	33124	Swiss Family Robinson	Swiss Family Robinson	Adventure			33274429	7	Best Visual Effects	false
1941	32976	Rebecca	Rebecca	Drama	Mystery	Romance	74774000	4	Best Picture	true
1941	32484	Correspondant 17	Foreign Correspondent	Action	Romance	Thriller	59760684	6	Best Picture	false
1941	32553	Le dictateur	The Great Dictator	Comedy	Drama	War	85750000	3	Best Picture	false
1941	32728	Les hommes de la mer	The Long Voyage Home	Drama	War		9949212	8	Best Picture	false
1941	32551	Les raisins de la colère	The Grapes of Wrath	Drama	History		943249	14	Best Picture	false
1941	32484	Correspondant 17	Foreign Correspondent	Action	Romance	Thriller	59760684	6	Best Original Screenplay	false
1941	32553	Le dictateur	The Great Dictator	Comedy	Drama	War	85750000	3	Best Original Screenplay	false
1941	32728	Les hommes de la mer	The Long Voyage Home	Drama	War		9949212	8	Best Adapted Screenplay	false
1941	32551	Les raisins de la colère	The Grapes of Wrath	Drama	History		943249	14	Best Adapted Screenplay	false
1941	32976	Rebecca	Rebecca	Drama	Mystery	Romance	74774000	4	Best Adapted Screenplay	false
1940	32145	Les hauts de Hurlevent	Wuthering Heights	Drama	Romance		10690452	9	Best Cinematography	true
1940	31398	Gunga Din	Gunga Din	Adventure	Comedy	War	50526000	4	Best Cinematography	false
1940	31762	Seuls les anges ont des ailes	Only Angels Have Wings	Adventure	Drama	Romance	39240000	6	Best Cinematography	false
1940	31393	The Great Victor Herbert	The Great Victor Herbert	Biography	Music	Musical	5430600	13	Best Cinematography	false
1940	31381	Autant en emporte le vent	Gone with the Wind	Drama	History	Romance	1766000000	1	Best Cinematography	true
1940	32138	Le magicien d'Oz	The Wizard of Oz	Adventure	Family	Fantasy	399647016	2	Best Cinematography	false
1940	31252	Sur la piste des Mohawks	Drums Along the Mohawk	Drama	History	Romance	18000000	9	Best Cinematography	false
1940	31381	Autant en emporte le vent	Autant en emporte le vent	Drama	History	Romance	1766000000	1	Best Directing	true
1940	31679	Mr. Smith au sénat	Mr. Smith au sénat	Comedy	Drama		172800000	3	Best Directing	false
1940	32145	Les hauts de Hurlevent	Les hauts de Hurlevent	Drama	Romance		10690452	9	Best Directing	false
1940	31381	Autant en emporte le vent	Gone with the Wind	Drama	History	Romance	1766000000	1	Best Visual Effects	false
1940	32138	Le magicien d'Oz	The Wizard of Oz	Adventure	Family	Fantasy	399647016	2	Best Visual Effects	false
1940	31762	Seuls les anges ont des ailes	Only Angels Have Wings	Adventure	Drama	Romance	39240000	6	Best Visual Effects	false
1940	31381	Autant en emporte le vent	Gone with the Wind	Drama	History	Romance	1766000000	1	Best Picture	true
1940	32138	Le magicien d'Oz	The Wizard of Oz	Adventure	Family	Fantasy	399647016	2	Best Picture	false
1940	32145	Les hauts de Hurlevent	Wuthering Heights	Drama	Romance		10690452	9	Best Picture	false
1940	31679	Mr. Smith au sénat	Mr. Smith Goes to Washington	Comedy	Drama		172800000	3	Best Picture	false
1940	31725	Ninotchka	Ninotchka	Comedy	Romance		21366000	7	Best Picture	false
1940	31381	Autant en emporte le vent	Gone with the Wind	Drama	History	Romance	1766000000	1	Best Adapted Screenplay	true
1940	32145	Les hauts de Hurlevent	Wuthering Heights	Drama	Romance		10690452	9	Best Adapted Screenplay	false
1940	31679	Mr. Smith au sénat	Mr. Smith Goes to Washington	Comedy	Drama		172800000	3	Best Adapted Screenplay	false
1940	31725	Ninotchka	Ninotchka	Comedy	Romance		21366000	7	Best Adapted Screenplay	false
1939	30993	Vous ne l'emporterez pas avec vous	You Can't Take It with You	Comedy	Drama	Romance	84484222	1	Best Cinematography	false
1939	30993	Vous ne l'emporterez pas avec vous	Vous ne l'emporterez pas avec vous	Comedy	Drama	Romance	84484222	1	Best Directing	true
1939	30993	Vous ne l'emporterez pas avec vous	You Can't Take It with You	Comedy	Drama	Romance	84484222	1	Best Picture	true
1939	28950	La grande illusion	La grande illusion	Drama	War		3134405	9	Best Picture	false
1939	29843	Les aventures de Robin des Bois	The Adventures of Robin Hood	Action	Adventure	Romance	72175530	2	Best Picture	false
1939	30637	Pygmalion	Pygmalion	Comedy	Drama	Romance	55332760	3	Best Picture	false
1939	30637	Pygmalion	Pygmalion	Comedy	Drama	Romance	55332760	3	Best Adapted Screenplay	true
1939	30993	Vous ne l'emporterez pas avec vous	You Can't Take It with You	Comedy	Drama	Romance	84484222	1	Best Adapted Screenplay	false
1938	29606	Une étoile est née	Une étoile est née	Drama			77956800	3	Best Directing	false
1938	29347	Deanna et ses boys	One Hundred Men and a Girl	Comedy	Drama	Music	40591176	4	Best Picture	false
1938	29606	Une étoile est née	A Star Is Born	Drama			77956800	3	Best Picture	false
1938	29606	Une étoile est née	A Star Is Born	Drama			77956800	3	Best Adapted Screenplay	false
1937	27690	L'enchanteresse	The Gorgeous Hussy	Drama	History		25515000	3	Best Cinematography	false
1937	28216	San Francisco	San Francisco	Drama	Musical	Romance	56845092	1	Best Directing	false
1937	28216	San Francisco	San Francisco	Drama	Musical	Romance	56845092	1	Best Picture	false
1937	28373	Trois jeunes filles à la page	Three Smart Girls	Comedy	Musical	Romance	52500000	1	Best Picture	false
1936	26752	Les révoltés du Bounty	Les révoltés du Bounty	Adventure	Biography	Drama	99252159	1	Best Directing	false
1936	26752	Les révoltés du Bounty	Mutiny on the Bounty	Adventure	Biography	Drama	99252159	1	Best Picture	true
